Time,Control Signal,Human_stretch_sensor,Human_contact_sensor,Robot_stretch_sensor,Robot_contact_sensor
406.8556519,0.2488282323,64527,191,64516,64573
406.9766846,0.3619219959,64527,192,64516,64574
407.0267334,0.4750157595,64527,191,64516,64573
407.0894165,0.5881094933,64527,191,64516,64571
407.2134399,0.701203227,64527,192,64516,64571
407.2634888,0.8142969608,64528,192,64516,64571
407.3700256,0.9201016426,64528,193,64516,64572
407.4899597,1.025906324,64528,193,64516,64559
407.6097717,1.131711006,64528,194,64515,64546
407.6598206,1.235515714,64528,194,64516,64546
407.7527466,1.341320395,64528,195,64516,64552
407.8472595,1.447125077,64528,196,64516,64554
407.9515381,1.552929759,64528,195,64515,64556
408.0880737,1.656734467,64528,196,64516,64550
408.1469727,1.762539148,64528,197,64515,64553
408.2684326,1.866343856,64528,195,64515,64559
408.3184814,1.970148563,64528,195,64516,64559
408.4206848,2,64527,190,64516,64563
408.522583,2,64528,185,64516,64566
408.6247864,2,64528,182,64516,64568
408.7288513,2,64529,181,64516,64570
408.8346252,2,64529,181,64516,64571
408.9704285,2,64530,180,64516,64573
409.0204773,2,499,182,64516,64573
409.0895081,2,292,183,64516,64574
409.2165527,2,64548,184,64516,64572
409.2877502,1.676906228,64533,185,64516,64571
409.4216309,1.685124993,64532,186,64516,64591
409.5276489,1.71978128,64532,187,64516,64598
409.5776978,1.754437566,64532,187,64516,64598
409.6690369,1.789093852,64533,188,64516,64603
409.7789307,1.797312617,64532,189,64516,64606
409.8990173,1.831968904,64537,188,64516,64609
409.9490662,1.722656369,64532,188,64516,64609
410.0354004,1.757312655,64533,188,64516,64611
410.1741028,1.765531421,71,189,64516,64614
410.2698669,1.882242322,64890,190,64515,64615
410.2884216,1.555734515,64696,189,64516,64615
410.4006348,1.231226683,64537,189,64516,64617
410.5164795,1.121914148,64536,189,64516,64619
410.6270447,1.042242289,64537,190,64515,64620
410.7331848,0.93092978,64537,190,64516,64621
410.7832642,0.8216172457,64537,189,64516,64622
410.8536987,0.7123047113,64538,190,64515,64622
410.9651794,0.5722343922,64538,190,64516,64582
411.0691833,0.434164077,64539,190,64515,64538
411.1797791,0.2666640878,64539,190,64516,64552
411.2298584,0.1011640728,64539,191,64517,64545
411.3003845,-0.06233593822,64540,191,64515,64541
411.4389954,-0.2555781305,64540,191,64516,64547
411.4890747,-0.4468203187,64540,191,64516,64548
411.5687866,-0.6380625367,64541,192,64516,64551
411.6855774,-0.8531016111,64541,191,64516,64553
411.8112488,-1.068140745,64542,191,64516,64555
411.887207,-1.304890752,64542,191,64516,64556
412.0102539,-1.541640759,64543,192,64516,64557
412.0603027,-1.797929764,64542,192,64516,64557
412.1187439,-2.03467989,64543,192,64516,64556
412.2325134,-2.290968895,64543,192,64516,64555
412.3690491,-2.5472579,64544,191,64516,64558
412.4354858,-2.820921898,64544,191,64516,64559
412.5456543,-3,64545,190,64516,64560
412.6406555,-3,64545,190,64517,64561
412.6661682,-3,64545,190,64518,64562
412.7737122,-3,64546,190,64518,64563
412.8927307,-3,64547,188,64519,64565
412.9427795,-3,64547,188,64519,64565
413.0365601,-3,64549,187,64519,64567
413.1618347,-3,64550,187,64519,64568
413.2668152,-3,64551,187,64520,64569
413.3168945,-3,64551,188,64520,64569
413.3942871,-3,65468,188,64520,64570
413.5189514,-3,64565,190,64520,64571
413.5690613,-3,64557,189,64520,64571
413.6636353,-3,64554,189,64520,64571
413.7808838,-3,64554,190,64521,64573
413.90979,-3,64554,191,64521,64573
413.9598389,-3,64554,191,64521,64574
414.0246582,-3,64553,192,64521,64574
414.1379395,-3,64544,190,64521,64574
414.2475586,-3,64540,188,64521,64575
414.3348389,-3,64537,186,64522,64576
414.460144,-3,64536,184,64522,64577
414.5101929,-3,64535,184,64522,64577
414.6012573,-3,64534,184,64523,64577
414.7166748,-3,64533,184,64523,64578
414.8449402,-2.977781296,64532,185,64523,64579
414.894989,-2.929125071,64532,185,64523,64579
414.9597778,-2.880468845,64531,186,64523,64579
415.0830994,-2.808171988,64532,187,64521,64579
415.2011414,-2.763515711,64532,188,64521,64579
415.2512207,-2.718859434,64532,188,64521,64580
415.3222961,-2.674203157,64532,189,64521,64580
415.4374084,-2.629546881,64532,191,64519,64580
415.5935974,-2.588890553,64532,192,64518,64580
415.6436462,-2.550234318,64532,192,64518,64580
415.7080688,-2.511578083,64533,193,64517,64581
415.8225098,-2.501359224,64531,194,64517,64581
415.9478149,-2.44106245,64530,194,64517,64582
415.9978638,-2.360687494,64530,194,64517,64582
416.0739746,-2.280312538,64530,193,64516,64582
416.1779175,-2.201937437,64529,194,64516,64582
416.3118591,-2.107632637,64530,194,64516,64582
416.361908,-2.029257536,64530,193,64516,64582
416.4494019,-1.950882554,64530,193,64516,64582
416.5376282,-1.872507572,64530,194,64516,64582
416.6530762,-1.79413259,64530,194,64516,64582
416.7031555,-1.715757608,64530,195,64516,64583
416.7953186,-1.637382627,64530,195,64516,64583
416.9346313,-1.559007645,64528,196,64516,64583
417.0466003,-1.453202963,64529,196,64516,64583
417.0966492,-1.358898282,64529,196,64516,64583
417.1725464,-1.264593601,64529,196,64516,64584
417.2965698,-1.17028892,64528,195,64516,64584
417.3786316,-1.064484239,64528,195,64516,64584
417.4987488,-0.9586795568,64528,195,64516,64584
417.5487976,-0.8528748751,64528,195,64516,64584
417.6713257,-0.7470701933,64529,195,64516,64585
417.7543945,-0.6527655125,64528,195,64516,64584
417.8681335,-0.5469608307,64529,196,64516,64584
417.9717407,-0.4526561499,64528,196,64516,64584
418.0558167,-0.3468514681,64528,196,64516,64584
418.188324,-0.2410467863,64527,195,64516,64582
418.2689819,-0.1279530227,64527,195,64516,64581
418.4060364,-0.01485926658,64527,194,64510,64580
418.4827576,0.08623448759,64527,193,64516,64579
418.5945129,0.1993282437,64527,193,64516,64577
418.6445312,0.3124220073,64527,193,64516,64577
418.7310486,0.4255157709,64527,193,64517,64574
418.8298645,0.5406095386,64527,193,64516,64573
418.9275818,0.6537032723,64527,193,64516,64573
419.0481873,0.7667970061,64527,193,64516,64574
419.167572,0.8798907399,64527,194,64515,64575
419.2176208,0.9909844995,64528,194,64516,64576
419.2909546,1.096789241,64528,194,64516,64558
419.4017944,1.202593923,64528,195,64516,64545
419.5197144,1.308398604,64528,195,64514,64551
419.6254578,1.410203338,64528,195,64516,64555
419.7259216,1.516008019,64528,195,64516,64556
419.776001,1.621812701,64528,195,64516,64556
419.8582764,1.727617383,64528,194,64516,64559
419.9717712,1.833422065,64528,190,64516,64561
420.0914001,1.939226747,64527,185,64516,64565
420.141449,2,64528,184,64516,64565
420.222229,2,64528,182,64516,64568
420.3408508,2,64529,180,64516,64570
420.4684143,2,64530,181,64516,64572
420.5184631,2,64530,181,64516,64572
420.5861511,2,64531,181,64515,64574
420.7092896,2,64531,181,64516,64575
420.8336487,2,64532,183,64516,64577
420.8836975,2,64532,183,64516,64577
420.9618835,2,64532,184,64516,64570
421.055542,2,64533,184,64516,64587
421.1771545,2,64533,186,64516,64600
421.2931824,2,64534,186,64516,64607
421.3432312,1.979812503,64535,186,64515,64607
421.4279785,1.928078175,64536,186,64516,64611
421.5461121,1.848406315,64536,187,64516,64614
421.6426697,1.768734455,64537,188,64516,64616
421.7743835,1.659421921,64537,188,64516,64619
421.8244324,1.550109386,64538,188,64516,64619
421.8973694,1.412039042,64538,189,64516,64621
422.0286255,1.273968697,64539,189,64516,64623
422.1566162,1.108468652,64540,188,64516,64625
422.2260437,0.9172264338,64540,188,64516,64626
422.3554688,0.7259842157,64542,187,64516,64627
422.4316711,0.4892342091,64543,187,64516,64628
422.4629822,0.2329451442,64543,187,64516,64628
422.5717773,-0.02334392071,64544,186,64516,64555
422.6897278,-0.2970080078,64545,186,64516,64538
422.8002319,-0.585922122,64546,186,64516,64542
422.9149475,-0.8880705833,64548,185,64516,64546
422.9762878,-1.211164355,64549,185,64516,64548
423.0602417,-1.54227376,64550,185,64515,64549
423.1590881,-1.881992579,64552,185,64516,64549
423.2806091,-2.229336262,64553,186,64516,64551
423.3696594,-2.580015898,64555,186,64516,64552
423.4884033,-2.935094118,64555,187,64516,64554
423.596283,-3,64556,187,64517,64555
423.6734009,-3,64556,187,64518,64555
423.8038635,-3,64557,188,64519,64558
423.8722839,-3,64557,188,64520,64559
423.972229,-3,64557,188,64519,64561
424.093689,-3,64558,189,64519,64562
424.1437378,-3,64558,189,64519,64562
424.219574,-3,64558,190,64519,64564
424.3115234,-3,64558,191,64519,64564
424.4412231,-3,64549,190,64519,64566
424.491272,-3,64549,190,64520,64566
424.5917664,-3,64544,188,64520,64567
424.6753845,-3,64543,187,64520,64568
424.8058472,-3,64548,185,64520,64569
424.9415588,-3,64537,183,64521,64570
424.9916077,-3,64536,183,64521,64570
425.0452576,-3,64535,183,64521,64571
425.1871643,-3,64533,183,64521,64571
425.3092346,-2.981781244,64532,184,64521,64572
425.3794556,-2.937124968,64531,184,64521,64573
425.4760437,-2.868828058,64532,184,64521,64573
425.5743713,-2.824171782,64531,186,64520,64574
425.6845703,-2.757874966,64530,186,64520,64574
425.7942505,-2.671499968,64530,187,64520,64574
425.8442993,-2.585124969,64530,187,64520,64574
425.9219971,-2.498749971,64531,188,64517,64574
426.0513611,-2.438453197,64531,189,64516,64574
426.2160034,-2.380156279,64532,191,64516,64575
426.3023071,-2.345499992,64532,192,64516,64576
426.3277893,-2.310843706,64531,192,64516,64576
426.4325867,-2.252546787,64530,193,64516,64577
426.5592957,-2.174171686,64530,193,64516,64577
426.6870728,-2.095796585,64529,194,64516,64577
426.7939148,-2.001491785,64529,194,64516,64578
426.8525391,-1.907187104,64529,194,64516,64578
426.9170837,-1.812882423,64529,194,64516,64578
427.055481,-1.718577743,64529,194,64516,64578
427.1237793,-1.624273062,64529,194,64516,64578
427.2414246,-1.529968381,64529,194,64516,64579
427.3697815,-1.4356637,64529,195,64516,64579
427.4198303,-1.341359019,64529,194,64516,64579
427.4905701,-1.247054338,64529,195,64516,64579
427.6169739,-1.152749658,64529,195,64516,64580
427.7523193,-1.058444977,64528,195,64516,64580
427.8543396,-0.952640295,64528,195,64516,64580
427.9465637,-0.8468356133,64528,194,64516,64581
427.969696,-0.7410309315,64527,194,64516,64581
428.0861816,-0.6279371977,64528,194,64516,64581
428.1812439,-0.5221325159,64529,194,64515,64580
428.2991333,-0.4298278093,64528,194,64516,64580
428.3766174,-0.3240231276,64528,194,64515,64580
428.5006409,-0.2202184349,64528,194,64516,64578
428.604187,-0.1144137457,64528,194,64516,64577
428.716156,-0.008609056473,64528,193,64516,64577
428.788269,0.09719563276,64528,193,64516,64576
428.9206238,0.203000322,64527,192,64516,64574
428.9707031,0.3160940707,64528,192,64516,64574
429.0493469,0.4218987525,64527,192,64516,64573
429.1648865,0.534992516,64528,193,64515,64572
429.277832,0.6387972236,64528,192,64516,64572
429.3278809,0.7446019053,64527,193,64516,64573
429.397583,0.8576956391,64528,193,64516,64572
429.5210876,0.9635003209,64528,194,64516,64573
429.6483154,1.069305062,64528,194,64516,64554
429.6983948,1.175109744,64528,195,64515,64554
429.7686157,1.278914452,64528,195,64516,64557
429.8889771,1.384719133,64528,195,64516,64552
430.0249023,1.490523815,64527,191,64516,64561
430.0749817,1.603617549,64528,191,64516,64562
430.1751404,1.709422231,64528,186,64516,64565
430.2917786,1.815226912,64528,183,64516,64568
430.4100647,1.921031594,64529,182,64516,64570
430.5419006,2,64530,180,64516,64574
430.5919495,2,64531,181,64516,64573
430.6567078,2,64531,181,64516,64574
430.7733154,2,64532,181,64516,64576
430.8992004,2,64533,182,64516,64577
430.9492798,2,64534,182,64516,64578
431.0246887,1.979812503,64534,183,64516,64579
431.151947,1.959625006,64535,184,64516,64580
431.2858582,1.909890652,64535,186,64516,64582
431.3865356,1.860156298,64536,188,64516,64582
431.4365845,1.780484438,64538,188,64516,64582
431.5159912,1.642414093,64537,189,64516,64583
431.6159668,1.533101559,64537,189,64516,64584
431.7602234,1.423789024,64538,190,64516,64585
431.8770142,1.285718679,64539,190,64516,64586
431.927063,1.120218635,64538,190,64516,64586
432.0005798,0.9821482897,64539,191,64515,64587
432.1239929,0.8146482706,64539,192,64516,64587
432.2502747,0.6491482258,64539,192,64516,64588
432.3003235,0.4836482108,64541,192,64516,64589
432.3657837,0.2686091363,64540,192,64516,64580
432.4891052,0.07736693323,64540,192,64516,64555
432.6199341,-0.1138752699,64541,192,64516,64542
432.6700439,-0.3289143443,64541,192,64516,64543
432.7319336,-0.5439534187,64541,192,64516,64546
432.8562317,-0.7589924932,64542,191,64516,64550
432.9795532,-0.9957424998,64543,190,64515,64553
433.0296326,-1.254031539,64543,190,64516,64553
433.0900574,-1.510320663,64543,189,64516,64554
433.2172852,-1.766609669,64545,189,64516,64555
433.3166809,-2.055523872,64545,189,64516,64555
433.3414612,-2.344438076,64546,189,64516,64555
433.4700928,-2.646586418,64546,189,64516,64556
433.5753174,-2.94873476,64547,188,64516,64558
433.6914368,-3,64549,188,64517,64558
433.8032532,-3,64550,187,64518,64559
433.9196472,-3,64552,187,64519,64562
434.0162964,-3,64554,187,64519,64564
434.0348206,-3,64554,187,64519,64563
434.135498,-3,64555,187,64519,64565
434.2657471,-3,64555,188,64520,64566
434.3942261,-3,64555,188,64520,64568
434.484375,-3,64555,189,64520,64568
434.5094604,-3,64555,189,64520,64569
434.6098938,-3,64555,189,64520,64569
434.7392273,-3,64555,190,64520,64570
434.8649597,-3,64553,191,64520,64571
434.9150391,-3,64554,191,64520,64571
434.9732666,-3,64554,192,64520,64572
435.1054077,-3,64553,192,64521,64573
435.1554565,-3,64554,192,64521,64573
435.2615967,-3,64552,193,64521,64573
435.3582458,-3,64552,193,64521,64574
435.4638672,-3,64552,193,64522,64574
435.5967407,-3,64552,193,64523,64575
435.7204285,-3,64551,194,64523,64576
435.7705383,-3,64552,194,64523,64577
435.8380737,-3,64552,194,64523,64576
435.9529419,-3,64552,194,64523,64577
436.0830994,-3,64545,193,64523,64577
436.1331482,-3,64544,193,64523,64578
436.202301,-3,64541,190,64523,64578
436.3199463,-3,64539,188,64523,64579
436.3699951,-3,64538,187,64523,64578
436.4605713,-3,64536,186,64523,64579
436.6155396,-3,64534,185,64524,64580
436.7161865,-3,64532,185,64524,64580
436.7662354,-2.949343681,64531,185,64524,64580
436.897583,-2.87504673,64530,185,64523,64580
437.0128479,-2.78267169,64529,186,64521,64581
437.1398926,-2.678366899,64528,186,64521,64581
437.2203369,-2.562562227,64528,186,64520,64581
437.3187866,-2.448757648,64528,186,64517,64580
437.4441223,-2.340952873,64528,187,64516,64580
437.4941711,-2.235148191,64528,187,64516,64580
437.5888062,-2.12934351,64528,188,64516,64580
437.6889343,-2.023538828,64527,188,64516,64580
437.8157654,-1.910445094,64527,188,64516,64579
437.8987122,-1.79735136,64527,188,64516,64580
438.0151672,-1.684257627,64528,189,64516,64581
438.0785828,-1.578452945,64527,189,64516,64581
438.2108154,-1.465359211,64527,190,64515,64581
438.2608643,-1.354265451,64527,190,64516,64581
438.3554993,-1.241171718,64528,191,64516,64581
438.4527283,-1.135367036,64527,192,64515,64581
438.5595703,-1.024273276,64527,193,64515,64581
438.6700134,-0.9131795168,64528,194,64516,64582
438.7974548,-0.807374835,64528,196,64516,64582
438.8789978,-0.7015701532,64528,195,64516,64582
438.9986267,-0.5957654715,64528,196,64516,64582
439.1318359,-0.4899607897,64527,197,64516,64582
439.1818848,-0.3768670261,64528,197,64516,64582
439.2452393,-0.2710623443,64528,198,64516,64581
439.3671875,-0.1652576625,64528,198,64516,64578
439.4698181,-0.05945297331,64528,199,64516,64578
439.6010132,0.04635171592,64528,198,64516,64576
439.651062,0.1521564126,64528,199,64516,64576
439.7343445,0.2579610944,64528,199,64516,64573
439.852356,0.3637657762,64528,198,64516,64574
439.959137,0.4695704579,64528,198,64516,64573
440.0688171,0.5753751397,64528,198,64516,64571
440.1904602,0.6811798215,64528,199,64516,64573
440.3104553,0.7869845033,64528,194,64515,64573
440.3605042,0.8907892108,64528,199,64516,64574
440.4285889,0.9965938926,64528,199,64516,64574
440.5617065,1.102398634,64528,199,64516,64547
440.6637573,1.208203316,64528,199,64516,64550
440.7757874,1.314007998,64528,200,64516,64553
440.8695679,1.419812679,64528,198,64516,64556
440.8892212,1.525617361,64528,198,64516,64557
440.9993591,1.631422043,64529,197,64516,64560
441.1276855,1.725726724,64528,197,64516,64562
441.2583618,1.831531405,64529,196,64516,64564
441.3301697,1.925836086,64528,196,64516,64565
441.4573364,2,64528,195,64516,64566
441.5073853,2,64528,196,64516,64566
441.5699463,2,64528,196,64516,64565
441.6992798,2,64528,195,64516,64565
441.7493286,2,64528,194,64516,64565
441.8409119,2,64528,187,64516,64566
441.9483032,2,64528,183,64516,64570
442.0560913,2,64528,181,64515,64573
442.1586304,2,64529,178,64516,64575
442.2875671,2,64530,179,64515,64573
442.337616,2,64530,179,64515,64572
442.4267883,2,64530,180,64516,64595
442.5519104,2,64531,181,64516,64607
442.641571,2,64531,182,64516,64611
442.7682495,2,64531,184,64516,64615
442.8473816,2,64532,185,64522,64618
442.9578552,2,64531,186,64516,64620
443.0854492,2,64532,188,64515,64622
443.1577759,2,64532,188,64516,64624
443.2428894,2,64532,189,64516,64625
443.3410034,2,64533,190,64516,64627
443.4640503,2,64532,192,64515,64629
443.5926819,2,64532,193,64516,64631
443.6427307,2,64532,193,64516,64631
443.7184448,2,64533,194,64516,64632
443.8449097,2,64532,195,64516,64634
443.9700623,2,64533,196,64516,64635
444.0201111,2,64533,196,64515,64635
444.099884,2,64533,196,64516,64636
444.2169495,2,64534,196,64516,64637
444.3268433,1.979812503,64534,196,64516,64638
444.4414978,1.959625006,64534,196,64516,64639
444.551178,1.939437509,64534,197,64516,64641
444.6012268,1.919250011,64534,197,64516,64641
444.6837463,1.899062514,64534,198,64515,64642
444.8103638,1.876875043,64534,198,64516,64643
444.9327393,1.856687546,64534,199,64516,64643
444.994751,1.836500049,64534,199,64516,64644
445.1246948,1.816312551,64534,200,64516,64645
445.2464905,1.796125054,64535,198,64516,64645
445.2965393,1.7463907,64535,198,64516,64645
445.3834839,1.696656346,64536,196,64516,64646
445.4768677,1.616984487,64538,194,64516,64646
445.6090088,1.478914142,64541,191,64516,64647
445.7351685,1.263875008,64541,189,64516,64648
445.7852173,1.048835993,64541,189,64516,64648
445.8605652,0.8337969184,64541,190,64515,64649
445.9577942,0.6167578697,64541,188,64516,64649
446.0618896,0.4017187953,64541,189,64516,64597
446.1811523,0.1866797209,64541,190,64517,64550
446.2906799,-0.02635934949,64542,191,64516,64539
446.3407288,-0.2631093562,64543,191,64515,64539
446.4382629,-0.5213984251,64544,190,64516,64545
446.5552063,-0.795062542,64545,186,64518,64548
446.6745605,-1.079976559,64548,183,64516,64552
446.7675171,-1.403070331,64549,182,64516,64553
446.9002991,-1.734179735,64548,180,64516,64553
446.9799194,-2.057273388,64548,181,64516,64554
447.0999451,-2.380367279,64548,182,64516,64555
447.2265015,-2.70346117,64548,184,64516,64556
447.3081055,-3,64548,186,64515,64558
447.4349365,-3,64546,187,64517,64559
447.5267334,-3,64547,188,64517,64561
447.6566467,-3,64547,189,64519,64563
447.7428589,-3,64547,190,64519,64564
447.8649292,-3,64548,192,64519,64565
447.9777832,-3,64550,193,64519,64566
448.027832,-3,64551,192,64519,64567
448.0925903,-3,64553,192,64519,64568
448.228241,-3,64554,192,64520,64569
448.3193665,-3,64554,192,64520,64570
448.4075623,-3,64551,192,64520,64570
448.537384,-3,64553,193,64520,64571
448.5874329,-3,64553,193,64520,64571
448.6827393,-3,64553,194,64521,64572
448.7814331,-3,64553,194,64521,64573
448.9132385,-3,64553,194,64521,64574
449.0414124,-3,64552,195,64521,64575
449.1571045,-3,64551,195,64521,64575
449.227417,-3,64551,195,64521,64576
449.3440857,-3,64551,195,64522,64577
449.394165,-3,64551,195,64522,64577
449.4754944,-3,64551,196,64522,64577
449.5932617,-3,64551,196,64523,64578
449.7119751,-3,64552,197,64523,64579
449.7620544,-3,64552,197,64523,64579
449.8404846,-3,64552,197,64523,64579
449.9273376,-3,64552,197,64523,64580
450.0437622,-3,64552,198,64523,64580
450.1329956,-3,64552,198,64523,64581
450.2671204,-3,64552,198,64524,64581
450.3402405,-3,64551,199,64523,64582
450.4685059,-3,64551,199,64524,64582
450.5185547,-3,64551,199,64524,64582
450.5923157,-3,64551,199,64524,64582
450.6967773,-3,64551,199,64523,64583
450.8102417,-3,64551,199,64524,64583
450.8602905,-3,64551,199,64524,64583
450.9246826,-3,64551,200,64524,64584
451.0445251,-3,64551,200,64524,64584
451.186554,-3,64552,200,64525,64585
451.2872925,-3,64552,200,64525,64585
451.3373718,-3,64551,200,64525,64585
451.4201355,-3,64552,200,64525,64586
451.5342407,-3,64551,200,64525,64586
451.6717529,-3,64552,201,64525,64586
451.7218018,-3,64552,201,64525,64586
451.7940979,-3,64552,201,64525,64587
451.9204712,-3,64552,201,64525,64587
452.0220032,-3,64552,201,64525,64588
452.072052,-3,64552,201,64525,64588
452.152832,-3,64552,201,64525,64588
452.2511902,-3,64552,201,64525,64588
452.3855286,-3,64552,202,64525,64589
452.5249329,-3,64553,201,64525,64589
452.6404419,-3,64552,202,64525,64589
452.6904907,-3,64553,202,64526,64590
452.740509,-3,64553,202,64525,64590
452.8276062,-3,64554,202,64525,64591
452.97052,-3,64554,202,64525,64590
453.0529785,-3,64554,202,64526,64590
453.1841736,-3,64553,202,64525,64591
453.253418,-3,64554,201,64526,64591
453.3235168,-3,64554,201,64526,64591
453.4588318,-3,64554,201,64526,64593
453.5874634,-3,64555,201,64526,64592
453.6375427,-3,64555,201,64526,64592
453.7304993,-3,64555,201,64526,64592
453.82547,-3,64555,201,64526,64592
453.9551086,-3,64552,201,64526,64593
454.0591431,-3,64549,200,64526,64593
454.152771,-3,64547,200,64526,64593
454.2552185,-3,64543,198,64526,64594
454.3627625,-3,64541,196,64527,64594
454.4128113,-3,64540,195,64526,64594
454.594574,-3,64538,193,64526,64595
454.6446228,-3,64537,192,64527,64594
454.721344,-3,64536,192,64526,64595
454.8423157,-3,64536,192,64527,64595
454.9530029,-3,64535,192,64527,64595
455.0817566,-3,64534,192,64527,64595
455.1765442,-2.998187542,64533,192,64527,64596
455.199585,-2.967968702,64532,192,64527,64596
455.3101501,-2.911312342,64532,192,64527,64596
455.419281,-2.854655981,64532,193,64525,64596
455.5198975,-2.801999807,64531,192,64524,64596
455.6199646,-2.727702856,64531,193,64524,64596
455.7254028,-2.653405905,64531,194,64524,64596
455.8503113,-2.579108953,64530,194,64519,64595
455.9749146,-2.494734049,64532,194,64517,64595
456.0673218,-2.458077908,64531,195,64517,64595
456.0880432,-2.397781134,64531,195,64517,64595
456.2009277,-2.33748436,64531,196,64517,64595
456.3407288,-2.277187586,64530,197,64516,64595
456.4611816,-2.198812485,64530,196,64516,64595
456.5405884,-2.120437384,64530,197,64516,64595
456.6730042,-2.042062283,64530,197,64516,64595
456.7904358,-1.963687301,64530,198,64516,64595
456.9075928,-1.885312319,64529,199,64516,64595
456.9576416,-1.791007638,64530,199,64516,64595
457.0479431,-1.712632656,64529,199,64516,64595
457.1611328,-1.618327975,64529,200,64516,64595
457.2719727,-1.524023294,64529,200,64516,64595
457.3649597,-1.429718614,64528,200,64516,64595
457.4820862,-1.323913932,64528,199,64516,64594
457.607666,-1.21810925,64529,198,64516,64595
457.6577454,-1.123804569,64528,198,64516,64595
457.7647095,-1.017999887,64528,198,64515,64595
457.877594,-0.9141951799,64528,198,64516,64595
457.9984436,-0.8083904982,64528,198,64516,64595
458.0485229,-0.7025858164,64528,198,64516,64595
458.1359253,-0.5967811346,64528,197,64516,64594
458.2481689,-0.4909764528,64528,197,64516,64593
458.3522339,-0.385171771,64528,197,64516,64593
458.4022827,-0.2793670893,64528,197,64516,64593
458.4888306,-0.1735624075,64527,196,64516,64588
458.5801392,-0.06046865135,64527,195,64516,64588
458.7071228,0.05262510478,64527,195,64516,64585
458.8117981,0.1657188535,64527,194,64516,64584
458.9319153,0.2788126171,64527,194,64515,64583
458.9819641,0.3899063766,64527,194,64516,64584
459.0554504,0.5030001402,64526,194,64516,64582
459.1800842,0.6197111011,64527,194,64516,64579
459.2961426,0.7328048348,64527,194,64516,64580
459.3462219,0.8458985686,64527,195,64516,64580
459.45578,0.9589923024,64527,194,64516,64580
459.5646057,1.072086096,64528,195,64516,64560
459.6928711,1.177890778,64528,195,64516,64560
459.8148499,1.283695459,64528,195,64516,64563
459.8648987,1.389500141,64528,196,64516,64563
459.9308777,1.495304823,64528,196,64516,64553
460.0362549,1.601109505,64528,194,64516,64561
460.164917,1.706914186,64528,194,64516,64565
460.2935486,1.812718868,64528,193,64516,64569
460.3805542,1.91852355,64528,193,64516,64571
460.4864807,2,64528,192,64516,64573
460.5365295,2,64528,191,64516,64574
460.625885,2,64528,189,64515,64574
460.7192383,2,64529,186,64515,64577
460.8495789,2,64529,185,64516,64579
460.9413757,2,64529,185,64516,64580
460.9714966,2,64529,184,64516,64581
461.0819397,2,64530,185,64516,64581
461.2196045,2,64530,186,64517,64582
461.3355408,2,64532,186,64516,64574
461.3855896,2,64532,187,64516,64578
461.4638367,2,64532,187,64516,64595
461.5886536,2,64533,188,64516,64606
461.6878967,2,64534,188,64515,64610
461.7955627,1.977812529,64535,190,64516,64614
461.8456421,1.928078175,64535,189,64516,64614
461.9022827,1.878343821,64536,189,64516,64617
462.0363159,1.798671961,64537,190,64516,64620
462.0863647,1.689359426,64537,193,64516,64620
462.1770935,1.580046892,64538,191,64516,64623
462.302002,1.441976547,64538,192,64516,64625
462.4077454,1.303906202,64541,193,64516,64626
462.5418701,1.088867188,64540,192,64516,64628
462.5919495,0.8976249695,64540,192,64516,64628
462.6599121,0.7063827515,64541,192,64516,64629
462.7906494,0.491343677,64902,192,64516,64631
462.9248657,0.1668358445,64545,191,64516,64542
462.9749451,-0.1220782399,64545,190,64516,64545
463.0721436,-0.4109923244,64545,190,64516,64538
463.1773071,-0.6999064088,64546,190,64516,64543
463.3024292,-1.00205493,64547,190,64516,64548
463.352478,-1.315547109,64546,190,64516,64548
463.4432678,-1.61769557,64549,189,64516,64549
463.5430298,-1.948804975,64550,189,64516,64551
463.6730652,-2.286523819,64551,189,64516,64552
463.7433777,-2.629594088,64551,189,64516,64554
463.8894348,-2.972664356,64553,190,64516,64556
464.006134,-3,65244,190,64517,64558
464.0561829,-3,334,191,64517,64558
464.1263123,-2.881289005,64565,190,64518,64560
464.2472839,-3,64557,190,64518,64562
464.3482056,-3,64863,192,64518,64564
464.3982544,-3,64759,191,64519,64564
464.4556274,-3,64560,192,64518,64565
464.6054993,-3,64558,192,64519,64566
464.6555481,-3,64558,193,64519,64567
464.7493591,-3,64558,193,64519,64568
464.8653564,-3,64557,194,64519,64569
464.9927368,-3,64549,193,64519,64570
465.0427856,-3,64547,193,64520,64570
465.1277771,-3,64543,190,64520,64571
465.2158508,-3,64540,188,64519,64572
465.3491821,-3,64538,187,64520,64573
465.4863892,-3,64536,186,64520,64573
465.536438,-3,64535,186,64521,64574
465.5964355,-3,64534,186,64521,64574
465.7195435,-3,64533,187,64522,64575
465.8259277,-2.979781151,64533,188,64521,64576
465.9548645,-2.961562395,64532,189,64521,64577
466.0049133,-2.916906118,64532,189,64522,64577
466.0794983,-2.870249748,64531,190,64522,64578
466.1849976,-2.799952984,64531,191,64521,64578
466.3134155,-2.731656075,64531,192,64521,64578
466.4160156,-2.663359165,64530,193,64521,64579
466.466095,-2.574984074,64530,193,64521,64578
466.5558472,-2.486608982,64531,193,64517,64579
466.6722107,-2.426312208,64531,194,64516,64579
466.8125916,-2.368015289,64532,195,64516,64579
466.8627014,-2.333359003,64532,195,64516,64578
466.9212646,-2.298702717,64532,196,64516,64580
